src/chess/Cell.java:13:	Avoid short class names like Cell
src/chess/Main.java:371:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:371:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:371:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:371:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:371:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:371:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:371:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:371:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:371:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:371:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:371:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:371:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:372:	A method should have only one exit point, and that should be the last statement in the method
src/chess/Main.java:372:	Avoid using if...else statements without curly braces
src/chess/Main.java:374:	Avoid using if...else statements without curly braces
src/chess/Main.java:378:	Avoid using implementation types like 'ArrayList'; use the interface instead
src/chess/Main.java:378:	Avoid using implementation types like 'ArrayList'; use the interface instead
src/chess/Main.java:378:	Parameter 'destlist' is not assigned and could be declared final
src/chess/Main.java:378:	Parameter 'fromcell' is not assigned and could be declared final
src/chess/Main.java:380:	Local variable 'newlist' could be declared final
src/chess/Main.java:381:	Found 'DD'-anomaly for variable 'newboardstate' (lines '381'-'389').
src/chess/Main.java:382:	Avoid variables with short names like it
src/chess/Main.java:382:	Local variable 'it' could be declared final
src/chess/Main.java:383:	Avoid variables with short names like x
src/chess/Main.java:383:	Avoid variables with short names like y
src/chess/Main.java:383:	Use one line for each declaration, it enhances code readability.
src/chess/Main.java:387:	Avoid using for statements without curly braces
src/chess/Main.java:389:	Avoid instantiating new objects inside loops
src/chess/Main.java:389:	Avoid printStackTrace(); use a logger call instead.
src/chess/Main.java:389:	Found 'DD'-anomaly for variable 'newboardstate' (lines '389'-'389').
src/chess/Main.java:391:	Local variable 'tempc' could be declared final
src/chess/Main.java:392:	Avoid using if statements without curly braces
src/chess/Main.java:392:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:392:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:392:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:393:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:393:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:393:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:394:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:394:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:394:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:394:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:394:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:394:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:394:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:394:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:394:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:395:	Found 'DD'-anomaly for variable 'x' (lines '395'-'401').
src/chess/Main.java:395:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:396:	Found 'DD'-anomaly for variable 'y' (lines '396'-'402').
src/chess/Main.java:396:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:397:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:397:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:397:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:399:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:399:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:399:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:399:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:399:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:399:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:399:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:399:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:399:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:399:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:400:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:400:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:400:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:400:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:400:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:400:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:400:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:400:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:400:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:400:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:404:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:404:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:404:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:405:	Avoid unnecessary comparisons in boolean expressions
src/chess/Main.java:405:	Avoid using if statements without curly braces
src/chess/Main.java:405:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:405:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:405:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:405:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:405:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:405:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:405:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:405:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:405:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:405:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:405:	Useless parentheses.
src/chess/Main.java:411:	Comment is too large: Line too long
src/chess/Main.java:412:	Avoid using implementation types like 'ArrayList'; use the interface instead
src/chess/Main.java:412:	Avoid using implementation types like 'ArrayList'; use the interface instead
src/chess/Main.java:412:	Parameter 'color' is not assigned and could be declared final
src/chess/Main.java:412:	Parameter 'destlist' is not assigned and could be declared final
src/chess/Main.java:412:	Parameter 'fromcell' is not assigned and could be declared final
src/chess/Main.java:414:	Local variable 'newlist' could be declared final
src/chess/Main.java:415:	Found 'DD'-anomaly for variable 'newboardstate' (lines '415'-'422').
src/chess/Main.java:416:	Avoid variables with short names like it
src/chess/Main.java:416:	Local variable 'it' could be declared final
src/chess/Main.java:417:	Avoid variables with short names like x
src/chess/Main.java:417:	Avoid variables with short names like y
src/chess/Main.java:417:	Use one line for each declaration, it enhances code readability.
src/chess/Main.java:420:	Avoid using for statements without curly braces
src/chess/Main.java:422:	Avoid instantiating new objects inside loops
src/chess/Main.java:422:	Avoid printStackTrace(); use a logger call instead.
src/chess/Main.java:422:	Found 'DD'-anomaly for variable 'newboardstate' (lines '422'-'422').
src/chess/Main.java:423:	Local variable 'tempc' could be declared final
src/chess/Main.java:424:	Avoid using if statements without curly braces
src/chess/Main.java:424:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:424:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:424:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:425:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:425:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:425:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:426:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:426:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:426:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:426:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:426:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:426:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:426:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:426:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:426:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:427:	Found 'DD'-anomaly for variable 'x' (lines '427'-'433').
src/chess/Main.java:427:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:428:	Found 'DD'-anomaly for variable 'y' (lines '428'-'434').
src/chess/Main.java:428:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:429:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:429:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:429:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:431:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:431:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:431:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:431:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:431:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:431:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:431:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:431:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:431:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:431:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:432:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:432:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:432:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:432:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:432:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:432:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:432:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:432:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:432:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:432:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:436:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:437:	Avoid unnecessary comparisons in boolean expressions
src/chess/Main.java:437:	Avoid using if statements without curly braces
src/chess/Main.java:437:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:437:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:437:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:437:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:437:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:437:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:437:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:437:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:437:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:437:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:437:	Useless parentheses.
src/chess/Main.java:443:	Comment is too large: Line too long
src/chess/Main.java:444:	Parameter 'color' is not assigned and could be declared final
src/chess/Main.java:444:	publicMethodCommentRequirement Required
src/chess/Main.java:446:	Found 'DU'-anomaly for variable 'dlist' (lines '446'-'462').
src/chess/Main.java:451:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:451:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:451:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:451:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:451:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:451:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:451:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:454:	Found 'DD'-anomaly for variable 'dlist' (lines '454'-'455').
src/chess/Main.java:454:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:454:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:454:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:454:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:455:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:455:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:456:	Avoid using if statements without curly braces
src/chess/Main.java:456:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:456:	Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()
src/chess/Main.java:457:	A method should have only one exit point, and that should be the last statement in the method
src/chess/Main.java:470:	Potential violation of Law of Demeter (static property access)
src/chess/Main.java:471:	Avoid using if statements without curly braces
src/chess/Main.java:509:	Comment is too large: Line too long
src/chess/Main.java:512:	Avoid really long methods.
src/chess/Main.java:512:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:512:	The method 'mouseClicked' has a Cyclomatic Complexity of 29.
src/chess/Main.java:512:	The method 'mouseClicked' has a Modified Cyclomatic Complexity of 24.
src/chess/Main.java:512:	The method 'mouseClicked' has a Standard Cyclomatic Complexity of 24.
src/chess/Main.java:512:	The method mouseClicked() has an NPath complexity of 834
src/chess/Main.java:512:	publicMethodCommentRequirement Required
src/chess/Main.java:519:	Avoid using if statements without curly braces
src/chess/Main.java:519:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:524:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:526:	Avoid using if...else statements without curly braces
src/chess/Main.java:529:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:529:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:529:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:529:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:529:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:529:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:529:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:530:	Avoid using if...else statements without curly braces
src/chess/Main.java:531:	Avoid unnecessary comparisons in boolean expressions
src/chess/Main.java:531:	Avoid using if statements without curly braces
src/chess/Main.java:544:	Assigning an Object to null is a code smell.  Consider refactoring.
src/chess/Main.java:546:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:546:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:550:	Avoid using if statements without curly braces
src/chess/Main.java:553:	Avoid using if statements without curly braces
src/chess/Main.java:556:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:558:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:558:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:558:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:558:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:558:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:558:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:558:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:559:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:559:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:562:	Avoid using if statements without curly braces
src/chess/Main.java:567:	Avoid unnecessary comparisons in boolean expressions
src/chess/Main.java:567:	Avoid using if statements without curly braces
src/chess/Main.java:567:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:568:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:568:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:568:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:568:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:568:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:568:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:568:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:571:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:572:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:584:	Assigning an Object to null is a code smell.  Consider refactoring.
src/chess/Main.java:589:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:589:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:596:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:598:	Avoid using if...else statements without curly braces
src/chess/Main.java:601:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:601:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:601:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:601:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:601:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:601:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:601:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:602:	Avoid using if...else statements without curly braces
src/chess/Main.java:603:	Avoid unnecessary comparisons in boolean expressions
src/chess/Main.java:603:	Avoid using if statements without curly braces
src/chess/Main.java:611:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:612:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:618:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:618:	publicMethodCommentRequirement Required
src/chess/Main.java:622:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:622:	publicMethodCommentRequirement Required
src/chess/Main.java:626:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:626:	publicMethodCommentRequirement Required
src/chess/Main.java:630:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:630:	publicMethodCommentRequirement Required
src/chess/Main.java:635:	Each class should declare at least one constructor
src/chess/Main.java:635:	To avoid mistakes add a comment at the beginning of the START nested class if you want a default access modifier
src/chess/Main.java:635:	headerCommentRequirement Required
src/chess/Main.java:640:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:640:	publicMethodCommentRequirement Required
src/chess/Main.java:643:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:643:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:644:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:646:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:647:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:648:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:649:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:650:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:651:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:652:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:653:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:654:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:654:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:655:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:655:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:656:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:656:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:657:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:658:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:659:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:660:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:660:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:661:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:662:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:663:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:664:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:664:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:665:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:665:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:666:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:666:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:667:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:667:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:668:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:672:	Each class should declare at least one constructor
src/chess/Main.java:672:	To avoid mistakes add a comment at the beginning of the TimeChange nested class if you want a default access modifier
src/chess/Main.java:672:	headerCommentRequirement Required
src/chess/Main.java:675:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:675:	publicMethodCommentRequirement Required
src/chess/Main.java:677:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:682:	The class 'SelectHandler' has a Cyclomatic Complexity of 9 (Highest = 16).
src/chess/Main.java:682:	The class 'SelectHandler' has a Modified Cyclomatic Complexity of 9 (Highest = 16).
src/chess/Main.java:682:	The class 'SelectHandler' has a Standard Cyclomatic Complexity of 9 (Highest = 16).
src/chess/Main.java:682:	To avoid mistakes add a comment at the beginning of the SelectHandler nested class if you want a default access modifier
src/chess/Main.java:682:	headerCommentRequirement Required
src/chess/Main.java:684:	Found non-transient, non-static member. Please mark as transient or provide accessors.
src/chess/Main.java:684:	Private field 'color' could be made final; it is only initialized in the declaration or constructor.
src/chess/Main.java:684:	fieldCommentRequirement Required
src/chess/Main.java:686:	Avoid variables with short names like i
src/chess/Main.java:686:	Parameter 'i' is not assigned and could be declared final
src/chess/Main.java:691:	Found 'UR'-anomaly for variable 's' (lines '691'-'734').
src/chess/Main.java:691:	Parameter 'arg0' is not assigned and could be declared final
src/chess/Main.java:691:	The method 'actionPerformed' has a Cyclomatic Complexity of 16.
src/chess/Main.java:691:	The method 'actionPerformed' has a Modified Cyclomatic Complexity of 16.
src/chess/Main.java:691:	The method 'actionPerformed' has a Standard Cyclomatic Complexity of 16.
src/chess/Main.java:691:	The method actionPerformed() has an NPath complexity of 4500000
src/chess/Main.java:691:	publicMethodCommentRequirement Required
src/chess/Main.java:694:	Assigning an Object to null is a code smell.  Consider refactoring.
src/chess/Main.java:694:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:695:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:695:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:695:	Avoid declaring a variable if it is unreferenced before a possible exit point.
src/chess/Main.java:695:	Avoid variables with short names like n
src/chess/Main.java:695:	Found 'DD'-anomaly for variable 'n' (lines '695'-'707').
src/chess/Main.java:695:	Found 'DU'-anomaly for variable 'n' (lines '695'-'743').
src/chess/Main.java:696:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:696:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:696:	Avoid declaring a variable if it is unreferenced before a possible exit point.
src/chess/Main.java:696:	Avoid variables with short names like jc
src/chess/Main.java:696:	Found 'DU'-anomaly for variable 'jc' (lines '696'-'743').
src/chess/Main.java:696:	Local variable 'jc' could be declared final
src/chess/Main.java:697:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:697:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:697:	Avoid declaring a variable if it is unreferenced before a possible exit point.
src/chess/Main.java:697:	Found 'DU'-anomaly for variable 'ojc' (lines '697'-'743').
src/chess/Main.java:697:	Local variable 'ojc' could be declared final
src/chess/Main.java:698:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:698:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:698:	Avoid declaring a variable if it is unreferenced before a possible exit point.
src/chess/Main.java:698:	Avoid variables with short names like pl
src/chess/Main.java:698:	Found 'DU'-anomaly for variable 'pl' (lines '698'-'743').
src/chess/Main.java:698:	Local variable 'pl' could be declared final
src/chess/Main.java:700:	Local variable 'opl' could be declared final
src/chess/Main.java:701:	Avoid using if statements without curly braces
src/chess/Main.java:701:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:702:	A method should have only one exit point, and that should be the last statement in the method
src/chess/Main.java:703:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:703:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:703:	Found 'DU'-anomaly for variable 'det' (lines '703'-'743').
src/chess/Main.java:703:	Local variable 'det' could be declared final
src/chess/Main.java:704:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:704:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:704:	Avoid declaring a variable if it is unreferenced before a possible exit point.
src/chess/Main.java:704:	Avoid variables with short names like PL
src/chess/Main.java:704:	Found 'DU'-anomaly for variable 'PL' (lines '704'-'743').
src/chess/Main.java:704:	Local variable 'PL' could be declared final
src/chess/Main.java:704:	Variables should start with a lowercase character, 'PL' starts with uppercase character.
src/chess/Main.java:705:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:705:	Avoid unnecessary comparisons in boolean expressions
src/chess/Main.java:705:	Avoid using if statements without curly braces
src/chess/Main.java:706:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:707:	Found 'DU'-anomaly for variable 'n' (lines '707'-'743').
src/chess/Main.java:707:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:708:	Avoid variables with short names like it
src/chess/Main.java:708:	Local variable 'it' could be declared final
src/chess/Main.java:708:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:709:	Local variable 'oit' could be declared final
src/chess/Main.java:709:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:712:	Avoid variables with short names like p
src/chess/Main.java:712:	Local variable 'p' could be declared final
src/chess/Main.java:713:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:713:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:714:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:719:	Avoid variables with short names like p
src/chess/Main.java:719:	Local variable 'p' could be declared final
src/chess/Main.java:720:	Potential violation of Law of Demeter (method chain calls)
src/chess/Main.java:720:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:721:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:725:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:725:	Avoid using if statements without curly braces
src/chess/Main.java:728:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:728:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:728:	Avoid using if...else statements without curly braces
src/chess/Main.java:730:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:730:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:730:	Avoid using if...else statements without curly braces
src/chess/Main.java:731:	Avoid autogenerated methods to access private fields and methods of inner / outer classes
src/chess/Main.java:732:	Potential violation of Law of Demeter (object not created locally)
src/chess/Main.java:733:	Avoid using for statements without curly braces
src/chess/Main.java:733:	Local variable 's' could be declared final
src/chess/Main.java:734:	Potential violation of Law of Demeter (object not created locally)
